"filename", "language", "HTML", "Markdown", "JavaScript", "JSON", "PHP", "JavaScript JSX", "CSS", "XML", "Properties", "comment", "blank", "total"
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\app\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\cart\CartConfirm\CartConfirm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 241, 0, 0, 0, 5, 8, 254
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\cart\CartConfirm\CartConfirmProductItem.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 128, 0, 0, 0, 2, 5, 135
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\cart\CartConfirm\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\cart\CartPayment\CartDelivery.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 120, 0, 0, 0, 3, 8, 131
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\cart\CartPayment\CartPayment.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 23, 0, 0, 0, 3, 4, 30
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\cart\CartPayment\CartPaymentInfo.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 71, 0, 0, 0, 3, 8, 82
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\cart\CartPayment\CartShipInfo.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 184, 0, 0, 0, 7, 10, 201
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\cart\CartSelect\CartSelect.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 33, 0, 0, 0, 3, 5, 41
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\cart\CartSelect\CartSummary.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 129, 0, 0, 0, 5, 11, 145
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\cart\CartSelect\CartTable.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 120, 0, 0, 0, 15, 11, 146
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\cart\CartSelect\CartTableItem.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 298, 0, 0, 0, 3, 15, 316
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\cart\CartStepper.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 159, 0, 0, 0, 23, 16, 198
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\cart\CartWithoutProducts.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 27, 0, 0, 0, 3, 5, 35
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\cart\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 4
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\common\ButtonBack.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 14, 0, 0, 0, 2, 4, 20
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\common\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\order\OrderDetail.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 324, 0, 0, 0, 8, 12, 344
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\order\OrderInfo.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 124, 0, 0, 0, 3, 5, 132
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\order\OrderTab.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 59, 0, 0, 0, 4, 8, 71
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\order\OrderTabPanel.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 132, 0, 0, 0, 4, 5, 141
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\order\OrderTimeLine.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 63, 0, 0, 0, 4, 8, 75
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\order\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\products\ProductCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 5, 10, 92
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\products\ProductCartWidget.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 39, 0, 0, 0, 5, 6, 50
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\products\ProductFilterSidebar.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 226, 0, 0, 0, 6, 21, 253
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\products\ProductList.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 17, 0, 0, 0, 2, 4, 23
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\products\ProductPagination.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 21, 0, 0, 0, 2, 4, 27
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\products\ProductRating.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 4, 32
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\products\ProductSort.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 66, 0, 0, 0, 1, 7, 74
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\products\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\products\productdetail\ProductDescription.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 5, 35
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\products\productdetail\ProductInfo.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 205, 0, 0, 0, 4, 12, 221
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\products\productdetail\ProductQuantity.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 3, 7, 86
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\products\productdetail\ProductService.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 51, 0, 0, 0, 3, 3, 57
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\products\productdetail\ProductSlider.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 87, 0, 0, 0, 4, 6, 97
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\products\productdetail\ProductTabs.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 43, 0, 0, 0, 3, 6, 52
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\products\productdetail\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\profile\PreviewAvatar.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 63, 0, 0, 0, 5, 8, 76
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\profile\ProfileCardAvatar.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 72, 0, 0, 0, 35, 4, 111
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\profile\ProfileCardInfo.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 160, 0, 0, 0, 6, 4, 170
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\profile\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\reservation\Table.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 96, 0, 0, 0, 7, 10, 113
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\reservation\TableInfo.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 70, 0, 0, 0, 3, 3, 76
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\reservation\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\reviews\ReviewItem.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 5, 9, 92
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\reviews\ReviewList.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 36, 0, 0, 0, 5, 7, 48
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\reviews\ReviewSumary.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 207, 0, 0, 0, 5, 15, 227
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\reviews\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\setting\Notification.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 85, 0, 0, 0, 2, 4, 91
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\setting\UpdatePassword.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 171, 0, 0, 0, 7, 7, 185
"c:\xampp\htdocs\restaurants_php\client\src\section\@dashboard\setting\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"c:\xampp\htdocs\restaurants_php\client\src\section\about\Banner.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 83, 0, 0, 0, 2, 5, 90
"c:\xampp\htdocs\restaurants_php\client\src\section\about\WhatIs.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 102, 0, 0, 0, 2, 5, 109
"c:\xampp\htdocs\restaurants_php\client\src\section\about\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 5
"c:\xampp\htdocs\restaurants_php\client\src\section\about\slider\Slider.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 36, 0, 0, 0, 4, 4, 44
"c:\xampp\htdocs\restaurants_php\client\src\section\about\slider\SliderItem.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 83, 0, 0, 0, 3, 6, 92
"c:\xampp\htdocs\restaurants_php\client\src\section\about\slider\sliderConfig.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 1, 76
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\auth\LoginForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 149, 0, 0, 0, 8, 6, 163
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\auth\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\category\ProductItem.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 115, 0, 0, 0, 5, 8, 128
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\category\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\dashboard\AppWebsiteVisits.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 38, 0, 0, 0, 3, 5, 46
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\dashboard\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\dashboard\overview-budget.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 84, 0, 0, 0, 3, 4, 91
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\dashboard\overview-latest-orders.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 96, 0, 0, 0, 4, 8, 108
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\dashboard\overview-latest-products.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 95, 0, 0, 0, 5, 8, 108
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\dashboard\overview-sales.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 155, 0, 0, 0, 0, 6, 161
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\dashboard\overview-total-customers.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 4, 87
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\dashboard\overview-total-order.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 54, 0, 0, 0, 1, 4, 59
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\dashboard\overview-total-profit.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 4, 50
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\dashboard\overview-traffic.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 8, 139
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\order\OrderDetail.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 266, 0, 0, 0, 6, 8, 280
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\order\OrderInfo.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 120, 0, 0, 0, 3, 5, 128
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\order\OrderTimeLine.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 63, 0, 0, 0, 4, 8, 75
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\order\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\product\ProductFormDetail.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 5, 72
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\product\ProductFormImage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 95, 0, 0, 0, 94, 10, 199
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\product\ProductFormPrice.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 42, 0, 0, 0, 2, 4, 48
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\product\ProductFormProperty.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 132, 0, 0, 0, 3, 8, 143
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\product\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 3, 7
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\profile\PreviewAvatar.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 58, 0, 0, 0, 4, 7, 69
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\profile\ProfileCardAvatar.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 72, 0, 0, 0, 35, 4, 111
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\profile\ProfileCardInfo.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 140, 0, 0, 0, 6, 4, 150
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\profile\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\reservation\Reservation.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 148, 0, 0, 0, 25, 10, 183
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\reservation\ReservationTable.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 164, 0, 0, 0, 6, 13, 183
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\reservation\ReservationTabs.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 42, 0, 0, 0, 3, 5, 50
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\reservation\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\setting\Notification.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 85, 0, 0, 0, 2, 4, 91
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\setting\UpdatePassword.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 171, 0, 0, 0, 7, 5, 183
"c:\xampp\htdocs\restaurants_php\client\src\section\admin\setting\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"c:\xampp\htdocs\restaurants_php\client\src\section\auth\LoginForm\LoginForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 138, 0, 0, 0, 7, 8, 153
"c:\xampp\htdocs\restaurants_php\client\src\section\auth\LoginForm\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\src\section\auth\RegisterForm\RegisterForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 7, 9, 273
"c:\xampp\htdocs\restaurants_php\client\src\section\auth\RegisterForm\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\src\section\faq\Accordion.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 40, 0, 0, 0, 3, 4, 47
"c:\xampp\htdocs\restaurants_php\client\src\section\faq\AccordionItems.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 2, 35
"c:\xampp\htdocs\restaurants_php\client\src\section\faq\Banner.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 115, 0, 0, 0, 2, 5, 122
"c:\xampp\htdocs\restaurants_php\client\src\section\faq\ContactForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 60, 0, 0, 0, 2, 6, 68
"c:\xampp\htdocs\restaurants_php\client\src\section\faq\Service.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 97, 0, 0, 0, 2, 6, 105
"c:\xampp\htdocs\restaurants_php\client\src\section\faq\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 3, 7
"c:\xampp\htdocs\restaurants_php\client\src\section\home\Main\Main.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 198, 0, 0, 0, 1, 12, 211
"c:\xampp\htdocs\restaurants_php\client\src\section\home\Main\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\src\section\home\accordion\Accordion.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 43, 0, 0, 0, 4, 4, 51
"c:\xampp\htdocs\restaurants_php\client\src\section\home\accordion\AccordionItems.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 2, 45
"c:\xampp\htdocs\restaurants_php\client\src\section\home\accordion\StillQuestions.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 49, 0, 0, 0, 2, 5, 56
"c:\xampp\htdocs\restaurants_php\client\src\section\home\accordion\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\src\section\home\info\Info.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 56, 0, 0, 0, 3, 4, 63
"c:\xampp\htdocs\restaurants_php\client\src\section\home\info\InfoCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 61, 0, 0, 0, 2, 5, 68
"c:\xampp\htdocs\restaurants_php\client\src\section\home\info\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\src\section\home\service\Service.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 35, 0, 0, 0, 4, 4, 43
"c:\xampp\htdocs\restaurants_php\client\src\section\home\service\ServiceItem.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 30, 0, 0, 0, 3, 4, 37
"c:\xampp\htdocs\restaurants_php\client\src\section\home\service\config.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 2, 38
"c:\xampp\htdocs\restaurants_php\client\src\section\home\service\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\src\section\home\trusted\Trusted.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 27, 0, 0, 0, 1, 3, 31
"c:\xampp\htdocs\restaurants_php\client\src\section\home\trusted\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\src\serviceWorker.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 89, 0, 0, 0, 33, 14, 136
"c:\xampp\htdocs\restaurants_php\client\src\theme\ThemeProviders.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 37, 0, 0, 0, 3, 7, 47
"c:\xampp\htdocs\restaurants_php\client\src\theme\customShadows.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 24, 0, 0, 0, 5, 4, 33
"c:\xampp\htdocs\restaurants_php\client\src\theme\globalStyles.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 57, 0, 0, 0, 5, 5, 67
"c:\xampp\htdocs\restaurants_php\client\src\theme\overrides\Autocomplete.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 11, 0, 0, 0, 1, 2, 14
"c:\xampp\htdocs\restaurants_php\client\src\theme\overrides\Backdrop.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 15, 0, 0, 0, 1, 3, 19
"c:\xampp\htdocs\restaurants_php\client\src\theme\overrides\Button.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 41, 0, 0, 0, 1, 3, 45
"c:\xampp\htdocs\restaurants_php\client\src\theme\overrides\Card.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 32, 0, 0, 0, 1, 2, 35
"c:\xampp\htdocs\restaurants_php\client\src\theme\overrides\Input.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 64, 0, 0, 0, 1, 3, 68
"c:\xampp\htdocs\restaurants_php\client\src\theme\overrides\Paper.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 2, 17
"c:\xampp\htdocs\restaurants_php\client\src\theme\overrides\Table.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 2, 15
"c:\xampp\htdocs\restaurants_php\client\src\theme\overrides\Tooltip.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 2, 17
"c:\xampp\htdocs\restaurants_php\client\src\theme\overrides\Typography.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 2, 17
"c:\xampp\htdocs\restaurants_php\client\src\theme\overrides\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 22, 0, 0, 0, 2, 3, 27
"c:\xampp\htdocs\restaurants_php\client\src\theme\palette.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 93, 0, 0, 0, 2, 11, 106
"c:\xampp\htdocs\restaurants_php\client\src\theme\shadows.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 35, 0, 0, 0, 3, 4, 42
"c:\xampp\htdocs\restaurants_php\client\src\theme\typography.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 97, 0, 0, 0, 3, 8, 108
"c:\xampp\htdocs\restaurants_php\client\src\utils\cssStyles.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 7, 17, 102
"c:\xampp\htdocs\restaurants_php\client\src\utils\formatNumber.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 24, 0, 0, 0, 1, 13, 38
"c:\xampp\htdocs\restaurants_php\client\src\utils\formatTime.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 19, 0, 0, 0, 1, 8, 28
"c:\xampp\htdocs\restaurants_php\client\src\utils\setAuthToken.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 3, 12
